실행시간,분석모드,구분,결과값
"2026-06-02 19:12:05","KOSPI기온분석","22~28도",0.34675
"2026-06-02 19:12:05","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:05","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:05","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:05","KOSPI기온분석","15~22도",-0.010869565217391314
"2026-06-02 19:12:05","KOSPI기온분석","22~28도",0.3743902439024391
"2026-06-02 19:12:05","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:05","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:05","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:05","KOSPI기온분석","15~22도",-0.020416666666666677
"2026-06-02 19:12:05","KOSPI기온분석","22~28도",0.3743902439024391
"2026-06-02 19:12:05","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:05","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:05","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:05","KOSPI기온분석","15~22도",0.09879999999999999
"2026-06-02 19:12:05","KOSPI기온분석","22~28도",0.3743902439024391
"2026-06-02 19:12:05","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:05","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:05","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:05","KOSPI기온분석","15~22도",0.09879999999999999
"2026-06-02 19:12:05","KOSPI기온분석","22~28도",0.36904761904761907
"2026-06-02 19:12:05","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:05","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:05","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:05","KOSPI기온분석","15~22도",0.05961538461538461
"2026-06-02 19:12:05","KOSPI기온분석","22~28도",0.36904761904761907
"2026-06-02 19:12:05","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:05","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:05","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:05","KOSPI기온분석","15~22도",0.05961538461538461
"2026-06-02 19:12:05","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:05","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:05","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:05","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:05","KOSPI기온분석","15~22도",0.07666666666666666
"2026-06-02 19:12:05","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:05","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.09464285714285714
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.07517241379310344
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.11733333333333332
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.049354838709677405
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.053124999999999985
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.10636363636363635
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.12088235294117645
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.16257142857142856
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.15166666666666664
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:06","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:06","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:06","KOSPI기온분석","15~22도",0.16999999999999998
"2026-06-02 19:12:06","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:06","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.1763157894736842
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.1487179487179487
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.14975
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.3417647058823529
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.3622222222222222
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.27631578947368424
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.28450000000000003
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.28095238095238095
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.27636363636363637
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:07","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:07","KOSPI기온분석","5~15도",0.2826086956521739
"2026-06-02 19:12:07","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:07","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:07","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.29833333333333334
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.316
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.29307692307692307
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.1385185185185185
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.1660714285714286
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.21551724137931033
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.20833333333333334
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.23129032258064516
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.206875
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:08","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:08","KOSPI기온분석","5~15도",0.1975757575757576
"2026-06-02 19:12:08","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:08","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:08","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.1761764705882353
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.202
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.1975
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",0.31
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.15162162162162163
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",-0.25
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.15162162162162163
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",-0.39333333333333337
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.15162162162162163
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",-0.20250000000000004
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.15162162162162163
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",-0.20250000000000004
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.17026315789473687
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",-0.20250000000000004
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.19923076923076924
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:09","KOSPI기온분석","5도↓",-0.20250000000000004
"2026-06-02 19:12:09","KOSPI기온분석","5~15도",0.1705
"2026-06-02 19:12:09","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:09","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:09","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",-0.20250000000000004
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.17243902439024392
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",-0.20250000000000004
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.17523809523809525
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",-0.20250000000000004
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.16372093023255815
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",-0.20250000000000004
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.1293181818181818
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",-0.20250000000000004
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.14733333333333332
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",-0.08600000000000003
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.14733333333333332
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",0.014999999999999977
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.14733333333333332
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",0.03142857142857141
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.14733333333333332
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",0.03142857142857141
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:10","KOSPI기온분석","5도↓",0.185
"2026-06-02 19:12:10","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:10","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:10","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:10","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.35
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.40499999999999997
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.5081818181818182
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.49499999999999994
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.5523076923076923
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.43785714285714283
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.502
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.44187499999999996
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.4558823529411764
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:11","KOSPI기온분석","5도↓",0.4588888888888889
"2026-06-02 19:12:11","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:11","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:11","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:11","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:12","KOSPI기온분석","5도↓",0.41368421052631577
"2026-06-02 19:12:12","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:12","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:12","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:12","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:12","KOSPI기온분석","5도↓",0.39149999999999996
"2026-06-02 19:12:12","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:12","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:12","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:12","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:12","KOSPI기온분석","5도↓",0.25619047619047614
"2026-06-02 19:12:12","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:12","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:12","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:12","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:12","KOSPI기온분석","5도↓",0.30499999999999994
"2026-06-02 19:12:12","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:12","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:12","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:12","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:12","KOSPI기온분석","5도↓",0.2834782608695652
"2026-06-02 19:12:12","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:12","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:12","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:12","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:12","KOSPI기온분석","5도↓",0.30958333333333327
"2026-06-02 19:12:12","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:12","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:12","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:12","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:12","KOSPI기온분석","5도↓",0.40519999999999995
"2026-06-02 19:12:12","KOSPI기온분석","5~15도",0.15391304347826085
"2026-06-02 19:12:12","KOSPI기온분석","15~22도",0.14292682926829267
"2026-06-02 19:12:12","KOSPI기온분석","22~28도",0.3425581395348838
"2026-06-02 19:12:12","KOSPI기온분석","28도↑",0.09466666666666662
"2026-06-02 19:12:12","KOSPI기온분석","5도↓",0.3896153846153846
"2026-06-02 19:12:12","KOSPI기온분석","5~15도",0.15391304347826085
